"gene_id","log2fc","pvalue","padj"
"ENSG00000155016",-0.951388087721019,6.77473587109442e-08,2.52619169964001e-06
"ENSG00000138796",-0.0432716354410592,0.742377699949691,0.79577907052152
"ENSG00000138795",-0.963913022598782,3.02853739199069e-05,0.000217825445890876
"ENSG00000232021",-1.11037944075694,0.000232856902396761,0.00107361938658407
"ENSG00000234492",-0.433369322051101,0.0688125478719761,0.110448795928023
"ENSG00000109475",-0.452012256094229,0.00105008927715203,0.00361717802326249
"ENSG00000198856",0.355163335779539,0.020073726019322,0.0400991489998436
"ENSG00000247950",-0.342417994484904,0.0186606735178923,0.0377739737420066
"ENSG00000138802",-0.769507990128273,2.75177182933428e-09,3.1681530703715e-07
"ENSG00000005059",-0.161592314287802,0.128447358206033,0.186676511654266
"ENSG00000138794",-0.000348556579766104,0.99763721033641,0.998143464550345
"ENSG00000123739",0.428158358455913,0.0606488920231365,0.0994298902277239
"ENSG00000109534",0.153406673052258,0.286844861740331,0.36622988539989
"ENSG00000138798",2.43538614467065,0.00667371867756789,0.0162973470663072
"ENSG00000170522",0.113417382420146,0.503848470088926,0.582468624942291
"ENSG00000174749",-0.204977341108782,0.153471431152191,0.216695451039613
"ENSG00000138660",-0.616075550741941,4.98803821388759e-07,1.02935673770372e-05
"ENSG00000145365",-0.172965924691223,0.269860488241195,0.3478961570109
"ENSG00000073331",-0.321865160046163,0.0251788451103214,0.0480108708806939
"ENSG00000138658",-0.236316643099811,0.175837474560812,0.242968417542505
"ENSG00000174720",-0.0571025208002046,0.660567004541865,0.72637502528157
"ENSG00000145362",0.986830478143848,0.0574592460532205,0.0949531127846369
"ENSG00000145349",-0.708307840863998,1.85703517363891e-07,5.1387747006678e-06
"ENSG00000174607",-0.684370365452763,0.145216764770125,0.207023140882066
"ENSG00000269893",-0.649053245188009,0.0037699006494054,0.0102046752948467
"ENSG00000260404",-0.515371434972927,0.000612673096066207,0.00231965740380516
"ENSG00000145388",-0.622637211570264,2.34444029030077e-05,0.00017642584302917
"ENSG00000150961",0.150137796824143,0.294590621517938,0.374572984538689
"ENSG00000172403",0.0563403237545588,0.791246567663645,0.835474889490671
"ENSG00000145390",-1.12457792666358,2.33053565510143e-05,0.000175882961186195
"ENSG00000164096",-0.153139892968156,0.122354105142956,0.179158122950227
"ENSG00000283050",-0.249572146027231,0.107062339972378,0.159959674944048
"ENSG00000245958",-0.307778673819469,0.01185282310928,0.0259478943653952
"ENSG00000138735",0.890512341751315,0.0228542834173477,0.0445092742735925
"ENSG00000164109",1.18479984273605,0.00142114171794356,0.00461132859846199
"ENSG00000138738",-0.191137821972922,0.567582762289826,0.643184345829257
"ENSG00000050730",0.117836490293858,0.680293398610042,0.743556771968414
"ENSG00000164111",-0.0134450355440073,0.916102783014396,0.935678896359909
"ENSG00000123737",0.0153086432524831,0.904154911559295,0.926535565230299
"ENSG00000145386",3.44575758079461,3.81692925464444e-05,0.000260512441079649
"ENSG00000138686",-0.485493806210663,0.00111387136156333,0.00379790163984835
"ENSG00000138741",-0.122384326766995,0.720120054397056,0.777071465964614
"ENSG00000138688",-0.514062945027056,8.79822735400554e-06,8.35487297138647e-05
"ENSG00000181004",-0.779871775876431,0.00138629921923638,0.00452526853994525
"ENSG00000170917",-0.384360684120082,0.0484514557164352,0.0823251977825414
"ENSG00000145375",-0.547146560302574,2.54169778811007e-05,0.000188571021692663
"ENSG00000164056",0.106607890517043,0.734147611252748,0.789059612716018
"ENSG00000151458",-0.877528522273065,0.000108141689863597,0.000587166565996048
"ENSG00000196159",-0.434868671200413,0.207957416536568,0.279777578559475
"ENSG00000142731",1.16942155785387,0.000460380802394347,0.00183605218613553
"ENSG00000164073",-0.652873831149068,5.226662611875e-05,0.000331617656384169
"ENSG00000164074",-0.30425914008991,0.00545463551703246,0.0138209687109815
"ENSG00000138709",-0.0796929146406291,0.523347268534112,0.601614785116869
"ENSG00000164040",-0.250814032721336,0.0493892261707719,0.083567503152927
"ENSG00000077684",-0.924703457089003,3.13584477598208e-09,3.4832168768708e-07
"ENSG00000151466",-0.488982793399964,0.000243540142921503,0.00111118272325741
"ENSG00000151470",-0.176772491320459,0.179183801510336,0.246813911555544
"ENSG00000151012",1.06896649763295,0.00146794568945331,0.00474368108169373
"ENSG00000151014",0.124751269887779,0.711383203046129,0.769644506594869
"ENSG00000109381",-0.458216910812316,0.000175921133550444,0.00085774467990453
"ENSG00000109390",0.198310062769344,0.139658459635884,0.200471515203822
"ENSG00000164134",-0.324388926887334,0.00218579741054018,0.00653956421783957
"ENSG00000273247",-0.558965613199913,0.000120772458780165,0.000638855362738822
"ENSG00000172007",-0.722646866662011,3.42854718538436e-08,1.60832114825885e-06
"ENSG00000145391",-0.605286119568695,0.000407432875933597,0.00166833820147991
"ENSG00000272717",-0.781750551214306,0.0191004121459778,0.0385256778489141
"ENSG00000085871",0.158675672241264,0.361023371296514,0.441770491501933
"ENSG00000196782",-0.267930285268239,0.164374360245027,0.229257828644868
"ENSG00000153130",-0.408327435314101,0.00950662501319261,0.0217473526226377
"ENSG00000196951",-0.168452152683284,0.389028331052788,0.470407118314522
"ENSG00000179387",-0.494327559160056,0.00131344378117924,0.00433499660191255
"ENSG00000109436",-1.08083511634735,1.02653959489116e-08,7.23591222166292e-07
"ENSG00000273472",-0.489832528719164,0.00394301738626984,0.0105914872673083
"ENSG00000109445",-0.703238844078673,1.67779027376519e-08,1.0063612185102e-06
"ENSG00000248810",-0.767258449755886,0.0972394673941097,0.147590273210863
"ENSG00000164136",-0.489945405229398,0.000845005414883797,0.00301203851049992
"ENSG00000109452",-0.73137998934311,0.000458640282113082,0.00183049928384859
"ENSG00000249806",-1.08630422648637,0.000134793641580107,0.000695941115758765
"ENSG00000170185",-0.361769577912101,0.000146560542341121,0.000743790036791022
"ENSG00000109458",0.147454503926647,0.418490254348191,0.499988394321619
"ENSG00000245112",-0.124211142664898,0.303736132664566,0.384019588191816
"ENSG00000153147",-0.458426560562757,0.000223403881169444,0.00103914757230482
"ENSG00000251600",0.311744843788006,0.385004396077951,0.46637541965575
"ENSG00000197465",-0.826961427043587,0.0703806640785303,0.112587648530493
"ENSG00000249741",-1.28477033548509,0.00319027029024284,0.00889519768216373
"ENSG00000250361",5.14691130633108,0.0333567921561217,0.060426861453831
"ENSG00000164162",-0.27935071151815,0.0488489459161348,0.0828577722266043
"ENSG00000164163",-0.486692904514234,0.000533164192813843,0.00207235061933286
"ENSG00000164164",-0.635846913896235,2.08266072519739e-06,2.87601109444281e-05
"ENSG00000170365",0.476120464605375,0.0372861820568919,0.0662664731924908
"ENSG00000151611",-0.610374173227506,0.00131205754624908,0.00433223438915361
"ENSG00000151612",-0.466129575161948,0.00656543596213327,0.0160902146411945
"ENSG00000164167",-0.211112606482943,0.0557154077809056,0.0924273377080588
"ENSG00000120519",-0.256039966490828,0.0077099309696248,0.0183062985373915
"ENSG00000164168",-0.737921156985473,6.64207940219899e-08,2.50037036780154e-06
"ENSG00000164169",-1.03129089051862,0.000863263631531656,0.00306672460814163
"ENSG00000071205",-0.193557310056817,0.153764424333256,0.217031433110376
"ENSG00000151623",-0.822033142615543,4.28243735071141e-05,0.000283572142454958
"ENSG00000170390",-1.26571618762146,0.0998654624405613,0.150936943184647
"ENSG00000198589",-0.417884065481391,0.0002169289405171,0.00101501636866693
"ENSG00000145425",-0.506238271507116,0.00221288499177702,0.00660271390164946
"ENSG00000109686",0.312839121025609,0.105783702992721,0.158370120186187
"ENSG00000164142",-0.649502752915867,0.0148742961518556,0.0312941540887314
"ENSG00000059691",-0.072724119590885,0.485196244873904,0.564838760823388
"ENSG00000245954",-0.939706126934656,0.0026592729732343,0.0076934542565709
"ENSG00000109670",-0.0178202776002283,0.869325340700569,0.89913892451607
"ENSG00000287555",0.329765805500047,0.0444750869851211,0.0768183910442745
"ENSG00000268471",-0.243102182739843,0.106489822699659,0.159209855302533
"ENSG00000170006",-0.633475195786418,6.26239504185145e-07,1.21049947297945e-05
"ENSG00000164144",-0.810453952310055,0.000165876043250103,0.000817613384432461
"ENSG00000109654",-0.525298111814389,0.0158205868316483,0.032972795467176
"ENSG00000121210",-0.660943035628951,4.53561911895991e-06,5.11002288309676e-05
"ENSG00000287216",0.309855262586787,0.21617855242979,0.288964771819922
"ENSG00000250771",-0.285796245712736,0.57754631281875,0.652225817433246
"ENSG00000137462",-0.329673658203644,0.101396339237183,0.152855247900993
"ENSG00000145428",-0.298634672067181,0.0696416472509793,0.111586519919717
"ENSG00000171566",-0.522847029151939,1.52376499346488e-05,0.000128388596377786
"ENSG00000164114",-0.35722793204288,0.0740915805549855,0.117510960290979
"ENSG00000164116",0.537993963487464,0.133167614447564,0.192578415942186
"ENSG00000061918",0.927199182272837,0.0310166311059861,0.0570314258734073
"ENSG00000256043",-0.815418078539927,1.03414622303292e-07,3.48077250505409e-06
"ENSG00000145431",-0.274521015029639,0.275653620728429,0.354119934822407
"ENSG00000164125",0.0368741149340827,0.912240012357506,0.932699923181107
"ENSG00000248429",-0.681589429861781,0.0271709076100078,0.0510826665468081
"ENSG00000164124",-0.102887110681971,0.676326939936447,0.740343979927435
"ENSG00000205208",-0.0756124096936548,0.635651980668583,0.704528050810594
"ENSG00000171503",0.0335038578563519,0.79988219008485,0.842732067611271
"ENSG00000171497",-0.286482464433765,0.034022077337007,0.061413392748525
"ENSG00000052795",-0.590035982617872,3.30843978605226e-08,1.57333284976011e-06
"ENSG00000109756",-0.0458875452928189,0.600497746058866,0.672938595773791
"ENSG00000145414",-0.243054601914871,0.441785424340708,0.523144256616065
"ENSG00000198498",-0.332390118355811,0.0363975042533364,0.0649431939579043
"ENSG00000145416",-0.289451735435411,0.141494522887675,0.202687595087395
"ENSG00000183439",-0.445032239576681,0.130988754090127,0.18981034618866
"ENSG00000250486",0.109157912349658,0.694005009157912,0.754829748272496
"ENSG00000170088",-0.249669622128811,0.00696449935617092,0.0168716093295782
"ENSG00000109466",-0.269087943162493,0.0231354903985909,0.0449182779489136
"ENSG00000052802",-0.211597143037189,0.145999468051587,0.20785717208933
"ENSG00000137628",-0.085741671625585,0.757032135863145,0.807401979780201
"ENSG00000181381",-0.077183562983804,0.711657492552183,0.76983565119166
"ENSG00000129116",-0.588843179012135,0.00348131131475828,0.00956299605846089
"ENSG00000145439",-0.275652799497326,0.0390132034493482,0.0688656277351989
"ENSG00000154447",-0.974808901694478,0.000105452470456173,0.000575337881876589
"ENSG00000137601",-0.508275871179542,7.93659626037408e-05,0.000462274493407978
"ENSG00000109572",-0.0918131823448143,0.563049991955887,0.639080080930323
"ENSG00000056050",-0.106839402259282,0.505214724345991,0.583748578646936
"ENSG00000198948",0.746031127718175,0.0769412928338043,0.121226152419099
"ENSG00000174473",0.831314821001785,0.301745119888152,0.381976386516518
"ENSG00000245213",0.322968839538692,0.143837040353707,0.205353153285574
"ENSG00000109586",-0.254206604739182,0.0234656509781062,0.0453916743779334
"ENSG00000164104",0.706830256638477,0.000164580706158692,0.000812243891815095
"ENSG00000272870",0.113391306240865,0.637316126049812,0.70591856381965
"ENSG00000164105",0.991498310178169,0.0679465757674783,0.109281262320836
"ENSG00000288025",0.15823591566372,0.734181124467145,0.789059612716018
"ENSG00000164117",-0.781321759937132,5.93875971167979e-07,1.16580911617298e-05
"ENSG00000164118",-0.875427461565934,1.79665025487521e-07,5.0229126754973e-06
"ENSG00000164120",0.366352096391259,0.131605945698058,0.190599631025201
"ENSG00000150625",-1.01987120286098,0.365604753142118,0.446545127095448
"ENSG00000150627",-0.818755012429044,0.00219876294902075,0.00656590079418862
"ENSG00000129128",0.15395521060599,0.300170868547369,0.380227683070805
"ENSG00000109674",1.83569954775157,6.30932553863206e-05,0.000384978691376571
"ENSG00000038002",-0.293998920875331,0.00921408058463514,0.0211918479238043
"ENSG00000129187",-0.27222736966577,0.00574524499917734,0.0144367929539627
"ENSG00000151718",-0.562679380230863,9.8393697500148e-05,0.00054302441940862
"ENSG00000168564",-0.604968298365252,0.000656358361970049,0.00245733217264505
"ENSG00000232648",-0.709374208893265,0.000626021714172238,0.00236225849225806
"ENSG00000168556",-0.0459331489672039,0.717632331457577,0.775076332791041
"ENSG00000182552",-0.0628768434455998,0.584417175749042,0.65839873754249
"ENSG00000168538",-0.65630170658201,4.21063928812105e-07,9.08109304690201e-06
"ENSG00000180712",0.00802837375593457,0.98564951561006,0.98982817798923
"ENSG00000249096",1.54141932982149,0.000775146842183745,0.00281454676375788
"ENSG00000168310",-0.56922687055761,4.18609667833397e-05,0.000279376372253445
"ENSG00000271646",-0.175571564583454,0.184017956005544,0.252370682555903
"ENSG00000164305",-0.287397270094681,0.13136483682375,0.19030286289686
"ENSG00000164306",-0.418656381073003,0.0132343510507698,0.0284046018674366
"ENSG00000151725",1.6991736407971,0.00709804062821367,0.0171372102906497
"ENSG00000151726",0.686149662884574,0.116077133203176,0.171249205620178
"ENSG00000249138",1.21457475915368,0.0152042271819932,0.0318904621464866
"ENSG00000251139",0.490527698863107,0.160843904546799,0.225270014776829
"ENSG00000286256",-1.19083832123676,0.00973083795511969,0.0221472409221712
"ENSG00000251230",-0.904386317628797,0.00290947204820435,0.00826420000294024
"ENSG00000151729",0.10290620220593,0.578642023476306,0.653101613701293
"ENSG00000164323",-0.295535546553318,0.0558812037160715,0.0926147132724174
"ENSG00000109762",-0.333468609479754,0.0209886735588942,0.0415304780051176
"ENSG00000109771",0.20317172387204,0.251020651806242,0.327489556736134
"ENSG00000186352",-0.924014506799591,0.0111338592408829,0.0246614747656854
"ENSG00000109775",-0.439026995166493,0.00145653702659957,0.00471067429168648
"ENSG00000205129",-0.413807055672583,0.0267036091808613,0.0503642266662352
"ENSG00000154556",0.378188980953182,0.317261080836873,0.398135016949638
"ENSG00000164342",-0.373217323584217,0.231419502479084,0.30547994079861
"ENSG00000279943",-0.724209375922043,0.029953366232545,0.055445891982858
"ENSG00000145476",-0.363429540629622,0.0280526625064737,0.0524507640723814
"ENSG00000164344",0.1393906332942,0.74144873059984,0.795028608276769
"ENSG00000245685",-0.890594605868984,0.00018943193820102,0.000909008202386581
"ENSG00000109536",0.191434167921507,0.137438777643231,0.197703770156561
"ENSG00000164366",-0.469684660475165,0.00790167505186908,0.0187024490685971
"ENSG00000073578",-0.318603342428951,0.00187543731854547,0.0057742090231149
"ENSG00000249915",-1.16753424551804,2.68912040782016e-14,4.24154961925474e-10
"ENSG00000221990",-0.3446171420175,0.0123493452428,0.0268633598834209
"ENSG00000180104",-0.573630440363877,1.78073498226129e-05,0.000144483193802507
"ENSG00000225138",-0.491023941457344,0.0409503646691737,0.0716722261348065
"ENSG00000112877",-0.78471154890208,1.07483194105919e-06,1.76229981354747e-05
"ENSG00000171368",-0.658502751166819,0.0120929780637398,0.0263857439478999
"ENSG00000206077",-0.352521015158735,0.26631900908288,0.3440335569422
"ENSG00000188818",-0.0125659770809327,0.9660805300668,0.974981649545309
"ENSG00000028310",-0.285337168674756,0.00126068904861195,0.00419688652675312
"ENSG00000071539",2.74470740618897,0.000169467148557731,0.000832193441532094
"ENSG00000113504",-0.593366245859433,0.00723188757697717,0.0173805519962915
"ENSG00000049656",0.288383665302996,0.0133639776731962,0.0286321678673355
"ENSG00000286388",-0.804577910613741,0.000583328543027145,0.00223321386144834
"ENSG00000279908",-0.404650881047145,0.0138400694771912,0.0294680636965087
"ENSG00000153395",-0.289678664258985,0.0210759868189932,0.0416528680736725
"ENSG00000185986",-0.552216829179886,0.00052721488095672,0.00205280974999648
"ENSG00000188002",-0.451742835712485,0.00742871956520875,0.0177588956808181
"ENSG00000171421",0.261706249457521,0.054739984184909,0.091019794491732
"ENSG00000145494",0.264248298057536,0.0346544462552879,0.0623937283236888
"ENSG00000286753",-0.376818177048354,0.109059762823456,0.162420889341362
"ENSG00000164151",-0.617759610918855,9.41576503852202e-07,1.59888448434017e-05
"ENSG00000133398",-0.0306638169894917,0.796084823519641,0.839460216698442
"ENSG00000037474",-0.569691201497958,4.25089561123634e-09,4.12582866709613e-07
"ENSG00000145545",0.00714272406188156,0.951265209945791,0.963358340704652
"ENSG00000112941",-0.706023296626099,8.44785399640432e-05,0.000485157153405428
"ENSG00000124275",-0.119325790623287,0.25963123277754,0.336856414789845
"ENSG00000124279",-0.521762450472802,0.00165696388190818,0.00523124325647273
"ENSG00000247516",-0.906912609555782,3.82748600229217e-07,8.46717204967102e-06
"ENSG00000112902",-0.400905261232025,0.255236098708914,0.332192341359494
"ENSG00000150756",-0.287987126985546,0.0224500831845633,0.0438900795823149
"ENSG00000150753",-0.0245572013872812,0.811577396113903,0.852377831196204
"ENSG00000259802",-0.254419860012668,0.0602101509574883,0.0987986224212995
"ENSG00000145495",-0.418004056109202,0.000526838687127603,0.00205231578465391
"ENSG00000145491",0.34577483684173,0.176697559161371,0.243937012923374
"ENSG00000164236",0.734081933320292,0.0234724778238606,0.0453993124114964
"ENSG00000112977",0.13869536685601,0.211921174498198,0.284430963696399
"ENSG00000038382",-0.170909111178161,0.261010255181019,0.338339476904193
"ENSG00000145569",-0.266869842789919,0.0975118194137775,0.147904022272672
"ENSG00000261360",-0.497499659470817,0.163691427080221,0.22850737935537
"ENSG00000154124",-0.357552777243394,0.000191807379134149,0.000916781148813009
"ENSG00000154122",-0.746622970304732,1.01722928652296e-05,9.42700207774775e-05
"ENSG00000173545",-0.31802108022297,0.0047508152531938,0.0123491445268006
"ENSG00000154153",-0.661990517083742,0.00247607301763035,0.00725243208348902
"ENSG00000246214",-0.664877978802783,0.00776578942938814,0.018423345107798
"ENSG00000145555",0.316019437996587,0.144713514714372,0.206436308907461
"ENSG00000176788",-0.169403795589795,0.353876811672927,0.434745614963555
"ENSG00000183666",-0.588207626032698,0.000232607228447601,0.00107278181704796
"ENSG00000233974",0.549277111198631,0.229416856991241,0.303242444089738
"ENSG00000251593",0.032496382032411,0.869483341703315,0.899243377397311
"ENSG00000113360",-0.610407822301588,1.95827338844018e-07,5.31874594684992e-06
"ENSG00000082213",-0.437804513297546,0.000154888882261142,0.000772876412497626
"ENSG00000133401",-0.173265097200285,0.492281071469579,0.571440304019532
"ENSG00000113384",-0.21851367000274,0.013885004723762,0.0295597488875553
"ENSG00000272086",0.238945012125769,0.105781280382667,0.158370120186187
"ENSG00000150712",-0.285764787533436,0.00542641670680776,0.0137716606140754
"ENSG00000056097",-0.457802743147854,5.45858561398942e-09,4.77378529831609e-07
"ENSG00000113387",0.413482733667735,0.0266702356807086,0.0503253531991645
"ENSG00000113389",1.51447298219526,0.00885230613612478,0.0205032929053005
"ENSG00000113407",-0.111003790720885,0.348514077757882,0.429260701895602
"ENSG00000242110",-0.761351687905633,0.000809240401916162,0.00291485472925865
"ENSG00000082196",-0.872539090817742,0.00229680306874932,0.00680839594124847
"ENSG00000215158",-0.509106279118801,0.0010079705343046,0.00349164770932645
"ENSG00000215156",-0.639558368085789,0.0144027902299449,0.030436121422417
"ENSG00000039560",-0.267765262793201,0.341556734002264,0.42214185593306
"ENSG00000113456",-0.416148444060365,0.00139458231237883,0.00454666118502506
"ENSG00000113460",-0.0448505453929387,0.770471870579471,0.817974881513764
"ENSG00000168724",-0.236404654474065,0.0064772012124154,0.0159257996736614
"ENSG00000113494",-0.9465787321102,0.000123255941816573,0.000649493623293865
"ENSG00000152582",-0.658335197617381,0.00191650322331311,0.00588112944383612
"ENSG00000168685",-1.00672013801362,5.85822371941144e-05,0.000362217807629465
"ENSG00000164187",-0.679021839835922,2.5308904988672e-06,3.3018805491011e-05
"ENSG00000145604",-0.482657755957848,5.70828897499078e-05,0.00035531508288291
"ENSG00000152620",-0.45833024786862,0.000139790657144866,0.000717279777210792
"ENSG00000079215",1.55258557196549,0.07582023600883,0.119815548462866
"ENSG00000250155",-0.853065351058467,0.0163837876590421,0.0339002338641048
"ENSG00000285967",-0.347107339202205,0.00880075516416062,0.0204198751403803
"ENSG00000164190",-0.414283069622416,5.83624858291558e-05,0.000361559985181178
"ENSG00000249850",-0.111082838131741,0.62891663662196,0.698582132375405
"ENSG00000197603",-0.646758088399047,0.000155555114016083,0.00077578476460579
"ENSG00000286193",-0.00564656314114206,0.972272077644452,0.980101455913973
"ENSG00000113569",-0.449819203601946,0.00432677063016298,0.0114181283502695
"ENSG00000082068",-0.457243061656914,6.41435646949949e-05,0.00039002947029073
"ENSG00000164327",-0.61621188028149,0.000158280871724989,0.000786567167523077
"ENSG00000082074",-0.218160007705434,0.0108841333270837,0.0242274110877915
"ENSG00000153071",0.640628598391894,0.0519821469039951,0.0871322426266434
"ENSG00000113638",-0.505141308648682,0.000339085693126318,0.00144190162389386
"ENSG00000171522",-1.41091878190065,0.000437668501634651,0.00176285630140024
"ENSG00000132356",-0.686733358747064,2.31748479665896e-07,5.97282478720616e-06
"ENSG00000145592",-0.243727678847252,0.0678622272329654,0.109167864369767
"ENSG00000132357",-0.553337560820968,0.0405773253238584,0.0711913269689616
"ENSG00000083720",-0.0347809759692999,0.83451165384636,0.871474597200652
"ENSG00000286164",-0.633918857697412,0.0117136492124747,0.0257074424695093
"ENSG00000248668",-0.789487266169557,0.000266492329255314,0.00119346493734925
"ENSG00000205765",-0.861427069695853,2.16240506234861e-06,2.93430527894023e-05
"ENSG00000151876",-0.294152783596115,0.030623510130017,0.0564544910332816
"ENSG00000198865",-0.419922000609885,0.0985662513019509,0.149273690041831
"ENSG00000287263",-0.576379206082009,6.20866293882323e-05,0.000379865168867567
"ENSG00000286656",-0.000998059563076633,0.995316973871081,0.996517368850359
"ENSG00000177738",-0.55504650382639,5.333964007357e-06,5.77833889340947e-05
"ENSG00000251131",-0.419018919225871,0.01124951081445,0.0248513353048066
"ENSG00000177721",-0.663695549459168,5.89125158011785e-05,0.000363547383306725
"ENSG00000215068",-0.808461865712895,4.90302055628255e-06,5.41185047125575e-05
"ENSG00000172262",-0.598669727483628,3.68574729999353e-06,4.38625748431942e-05
"ENSG00000112972",-0.708935666435024,0.00828977613669009,0.0194452607244297
"ENSG00000151882",-0.24737123783396,0.128107020561347,0.186319228705775
"ENSG00000151881",-0.554517146342754,7.95813158661168e-06,7.72928630022328e-05
"ENSG00000249492",-0.443481121223963,0.00642695630656894,0.015814724153434
"ENSG00000172244",-0.482771322320262,0.00669914957816386,0.0163417392973057
"ENSG00000172239",-0.303956819514172,0.000804932193092871,0.00290198753866374
"ENSG00000248092",-0.208105528731847,0.0928102015755841,0.141987905863403
"ENSG00000112992",-0.161189012113315,0.153317153313844,0.216574553037728
"ENSG00000112996",-0.179818121145344,0.153099721423406,0.216344911844775
"ENSG00000170571",-0.193206450951747,0.100627692000004,0.151914298039439
"ENSG00000151883",-0.701817353008555,2.12560754898046e-07,5.63482485211239e-06
"ENSG00000213949",1.71273556390082,0.00411690181111453,0.0109781728261555
"ENSG00000152684",-0.290004737783983,0.0557655771984669,0.0924813846232171
"ENSG00000164171",1.04553216078442,0.0165906765559876,0.0342295279682921
"ENSG00000164172",-0.205643765438054,0.157376244121852,0.221218741514479
"ENSG00000247796",-0.562664706137273,0.0788325669666582,0.123699371146548
"ENSG00000134363",2.09963755519644,0.130743494477851,0.189524596856827
"ENSG00000164258",-0.0211932048928229,0.843785264726699,0.879063737155497
"ENSG00000185305",-0.100534511058743,0.378200217109043,0.459615688763458
"ENSG00000178996",0.0462667983962207,0.726759752635888,0.783057693717184
"ENSG00000287367",-0.757019581128374,0.0581551109094279,0.0958731485308291
"ENSG00000113088",-0.458718016998999,0.121226993035989,0.177738739650181
"ENSG00000145649",0.139361883222706,0.595098533690245,0.668091560745161
"ENSG00000067248",-0.073653135339882,0.488472898066846,0.567789243820718
"ENSG00000039123",-0.582868407314743,3.74169716572584e-06,4.44411064721337e-05
"ENSG00000067113",-0.130701124841797,0.409448546600349,0.490896315409495
"ENSG00000177058",-0.488005371272018,2.14855014740989e-05,0.000165071025207483
"ENSG00000164509",-0.44208653915221,0.0487127730119401,0.0826923055567102
"ENSG00000134352",-0.603806842937377,0.00187374397548384,0.00577237572759895
"ENSG00000164512",-0.163080620400258,0.515955205607422,0.594286655326849
"ENSG00000248727",-0.224123309415564,0.200723005705999,0.271480360915856
"ENSG00000095015",-0.800719545500669,9.39663364886435e-08,3.22904362839951e-06
"ENSG00000155542",-0.434792917306049,0.00416962828388138,0.0110895550055659
"ENSG00000155545",-0.839128128619122,1.88968056895582e-05,0.000150992561368491
"ENSG00000062194",-0.329538258068598,0.00819489887448151,0.0192893806815694
"ENSG00000145632",-1.61592282354524,0.0084733853868081,0.0197883783988931
"ENSG00000175857",-0.735352673578074,5.04103050125345e-05,0.00032243379601083
"ENSG00000113448",0.123830754941114,0.683481351019429,0.746110550877532
"ENSG00000152931",-1.27874581519772,9.69757165389221e-06,9.05846416518433e-05
"ENSG00000035499",2.51566939943221,0.000162648320453932,0.000804216914896508
"ENSG00000164181",1.88880578851033,0.00327975818937927,0.00909487094252447
"ENSG00000049167",-0.361761620388551,0.00151656742196185,0.00486591089231169
"ENSG00000164182",0.00600890406013713,0.962024485482568,0.971820943353179
"ENSG00000188725",-0.133938838794278,0.281141335802293,0.360026166242557
"ENSG00000130449",-0.419781136966905,6.14538986882342e-06,6.43891145194619e-05
"ENSG00000068796",-0.0419886753474502,0.781941233292008,0.827866765519858
"ENSG00000086189",-0.342500496576757,0.0050003363573562,0.0128851993733997
"ENSG00000086200",-0.222184098947036,0.116232252957731,0.171403452309489
"ENSG00000153006",-0.246901332586344,0.0288475308729912,0.0536697457489608
"ENSG00000153015",-0.131126578341029,0.183845216034287,0.252177632186173
"ENSG00000049192",-0.199866592113056,0.3958715935333,0.477230406970402
"ENSG00000123219",0.105378734020645,0.732382307609346,0.787663039541948
"ENSG00000113593",-0.901794289706557,1.79781896898404e-06,2.59679474338692e-05
"ENSG00000113595",-0.957684840434408,1.13553348717334e-06,1.84647110239022e-05
"ENSG00000113597",-0.435020048645392,0.000843175160815857,0.00300811751111613
"ENSG00000253251",0.144425798772998,0.393085324733905,0.474451700874493
"ENSG00000197860",-0.263394928012704,0.0276564085500143,0.0518450834394313
"ENSG00000123213",-0.230215780635665,0.169225841861582,0.234923358887761
"ENSG00000112851",-0.481948655936301,6.21362434894226e-05,0.000380021313904096
"ENSG00000285999",0.0682692760170284,0.751165745874176,0.802447498115366
"ENSG00000153914",-0.16940169671079,0.131848357018835,0.190863081429707
"ENSG00000069020",-0.377430150243488,0.0172927971695235,0.0354094884791502
"ENSG00000134061",0.0982096485199005,0.640084606914249,0.708495052972523
"ENSG00000145675",-0.418653295444781,0.000423604472576785,0.00171805434454966
"ENSG00000145740",-0.503985974507822,7.56746830885837e-05,0.000444219120340987
"ENSG00000134057",2.00565652214769,0.000128094679862641,0.000669252203772386
"ENSG00000280187",-0.394599751886526,0.147133622622736,0.209245210497558
"ENSG00000153044",0.0485092069057634,0.789731988936199,0.834301440573569
"ENSG00000134056",0.0135929446239796,0.912462294089801,0.932854939332905
"ENSG00000134058",-0.302786026735958,0.00422941352942083,0.011217511282925
"ENSG00000183323",-0.199984563201483,0.175519272885727,0.242571233788361
"ENSG00000085231",-0.0970518110610357,0.541677461535703,0.618762934588836
"ENSG00000273841",0.0397933785135191,0.689206678207685,0.750594278489941
"ENSG00000152942",-0.272438051358385,0.0278609506897949,0.0521417626044298
"ENSG00000152939",-0.449204102430036,0.0309531053132897,0.056942305820681
"ENSG00000183474",-0.260327316948989,0.0387486806012138,0.0684875548098326
"ENSG00000250138",-1.20158767431874,0.00276432985653535,0.00792039506396587
"ENSG00000205571",-0.61098190762948,0.0741302589061136,0.117560483986138
"ENSG00000179978",-0.0172550300980951,0.954162641743238,0.965486742893
"ENSG00000250687",-0.0154554716952271,0.96261795596664,0.97217140603546
"ENSG00000172062",-0.100380021137459,0.507639022455678,0.58616327241533
"ENSG00000249437",-0.201223995217296,0.495260843642285,0.574393329909541
